Record_ID,Name,Name_Variant,Company_Name,Company_Name_Variant,Match_Label,full_ratio,partial_ratio,token_sort_ratio,token_set_ratio,trigram
8192,Tammy Hubbard,Tammy Hubbard,Love LLC,Love LLC,Exact Match,100,100,100,100,1.0
8193,Mark Taylor,Mark Taylor,Lawson-Taylor,Lawson-Taylor,Exact Match,100,100,100,100,1.0
8194,Shawn Maldonado,Shawn Maldonado,Harvey Group,Harvey Group,Exact Match,100,100,100,100,1.0
8195,Amy Eaton,Amy Eaton,Castro and Sons,Castro and Sons,Exact Match,100,100,100,100,1.0
8196,Wendy Boyle,Wendy Boyle,Davis-Baker,Davis-Baker,Exact Match,100,100,100,100,1.0
8197,Samuel Moore,Samuel Moore,Walker-Kelly,Walker-Kelly,Exact Match,100,100,100,100,1.0
8198,Matthew Raymond,Matthew Raymond,Wu PLC,Wu PLC,Exact Match,100,100,100,100,1.0
8199,Matthew Rodgers,Matthew Rodgers,"Rodriguez, Duke and Wilson","Rodriguez, Duke and Wilson",Exact Match,100,100,100,100,1.0
8200,Paul Robinson,Paul Robinson,Martinez LLC,Martinez LLC,Exact Match,100,100,100,100,1.0
8201,John Lopez,John Lopez,"Garcia, Cole and Morris","Garcia, Cole and Morris",Exact Match,100,100,100,100,1.0
8202,Tracey Marquez,Tracey Marquez,"Thomas, Scott and Shepard","Thomas, Scott and Shepard",Exact Match,100,100,100,100,1.0
8203,Julia Steele,Julia Steele,Johnson-Holland,Johnson-Holland,Exact Match,100,100,100,100,1.0
8204,Michael Aguirre,Michael Aguirre,Dominguez Ltd,Dominguez Ltd,Exact Match,100,100,100,100,1.0
8205,Michael Ruiz,Michael Ruiz,Phelps-Gardner,Phelps-Gardner,Exact Match,100,100,100,100,1.0
8206,Anthony Meza,Anthony Meza,Simmons PLC,Simmons PLC,Exact Match,100,100,100,100,1.0
8207,Nancy Blanchard,Nancy Blanchard,Davis-Watkins,Davis-Watkins,Exact Match,100,100,100,100,1.0
8208,Michael Mendoza,Michael Mendoza,Hendricks-Davis,Hendricks-Davis,Exact Match,100,100,100,100,1.0
8209,Ebony Hernandez,Ebony Hernandez,Lopez-Cummings,Lopez-Cummings,Exact Match,100,100,100,100,1.0
8210,Megan Davis,Megan Davis,"Ellis, Murray and Reeves","Ellis, Murray and Reeves",Exact Match,100,100,100,100,1.0
8211,Jennifer Yoder,Jennifer Yoder,"Torres, Ibarra and Barrera","Torres, Ibarra and Barrera",Exact Match,100,100,100,100,1.0
8212,Gabrielle Wilson,Gabrielle Wilson,Smith and Sons,Smith and Sons,Exact Match,100,100,100,100,1.0
8213,Matthew Buckley,Matthew Buckley,"Jones, Valencia and Murray","Jones, Valencia and Murray",Exact Match,100,100,100,100,1.0
8214,Madison Yang,Madison Yang,"Lee, Johnson and Hobbs","Lee, Johnson and Hobbs",Exact Match,100,100,100,100,1.0
8215,Christine Jackson,Christine Jackson,Robertson Ltd,Robertson Ltd,Exact Match,100,100,100,100,1.0
8216,Amber Griffith,Amber Griffith,Farmer-Brown,Farmer-Brown,Exact Match,100,100,100,100,1.0
8217,Brian Baird,Brian Baird,"Roberts, Thomas and Morgan","Roberts, Thomas and Morgan",Exact Match,100,100,100,100,1.0
8218,Christina Hensley,Christina Hensley,"Bailey, Lee and Jones","Bailey, Lee and Jones",Exact Match,100,100,100,100,1.0
8219,Alexander Martin,Alexander Martin,Collins Group,Collins Group,Exact Match,100,100,100,100,1.0
8220,Jennifer Daugherty,Jennifer Daugherty,"Smith, Mathews and Munoz","Smith, Mathews and Munoz",Exact Match,100,100,100,100,1.0
8221,Christine Massey,Christine Massey,Montes-Moreno,Montes-Moreno,Exact Match,100,100,100,100,1.0
8222,Morgan Walton,Morgan Walton,"Evans, West and Lyons","Evans, West and Lyons",Exact Match,100,100,100,100,1.0
8223,Tammy Hall,Tammy Hall,Gordon-Kramer,Gordon-Kramer,Exact Match,100,100,100,100,1.0
8224,Wendy Neal,Wendy Neal,"Richardson, Vargas and Nelson","Richardson, Vargas and Nelson",Exact Match,100,100,100,100,1.0
8225,Heather Vargas,Heather Vargas,"Richards, Rivera and Gill","Richards, Rivera and Gill",Exact Match,100,100,100,100,1.0
8226,Brandy Graves,Brandy Graves,Cox-Hubbard,Cox-Hubbard,Exact Match,100,100,100,100,1.0
8227,Angela Wade,Angela Wade,Walker-Blackwell,Walker-Blackwell,Exact Match,100,100,100,100,1.0
8228,David Juarez,David Juarez,Brown PLC,Brown PLC,Exact Match,100,100,100,100,1.0
8229,David Erickson,David Erickson,Lynch Group,Lynch Group,Exact Match,100,100,100,100,1.0
8230,Destiny Robinson,Destiny Robinson,Rosales Inc,Rosales Inc,Exact Match,100,100,100,100,1.0
8231,Sean Buck,Sean Buck,Simpson-Gutierrez,Simpson-Gutierrez,Exact Match,100,100,100,100,1.0
8232,Timothy Bartlett,Timothy Bartlett,"Robinson, Jackson and Delacruz","Robinson, Jackson and Delacruz",Exact Match,100,100,100,100,1.0
8233,Barbara Rose,Barbara Rose,Russo-Smith,Russo-Smith,Exact Match,100,100,100,100,1.0
8234,Kari Watkins,Kari Watkins,Williams LLC,Williams LLC,Exact Match,100,100,100,100,1.0
8235,Katherine Phillips,Katherine Phillips,Lee LLC,Lee LLC,Exact Match,100,100,100,100,1.0
8236,Kyle Mcconnell,Kyle Mcconnell,Lee-Matthews,Lee-Matthews,Exact Match,100,100,100,100,1.0
8237,Sarah Berger,Sarah Berger,Dixon-Campos,Dixon-Campos,Exact Match,100,100,100,100,1.0
8238,Matthew James,Matthew James,"Moore, Jones and Rivera","Moore, Jones and Rivera",Exact Match,100,100,100,100,1.0
8239,James Hurley,James Hurley,"Price, Evans and Mcknight","Price, Evans and Mcknight",Exact Match,100,100,100,100,1.0
8240,Douglas Berg,Douglas Berg,"Lyons, Lewis and Brewer","Lyons, Lewis and Brewer",Exact Match,100,100,100,100,1.0
8241,David Meyer,David Meyer,"Sanchez, Brooks and Johnson","Sanchez, Brooks and Johnson",Exact Match,100,100,100,100,1.0
8242,Beverly Brown,Beverly Brown,Hull Inc,Hull Inc,Exact Match,100,100,100,100,1.0
8243,John Brown,John Brown,Coleman-Chavez,Coleman-Chavez,Exact Match,100,100,100,100,1.0
8244,Melissa Anderson,Melissa Anderson,"Gross, Banks and Decker","Gross, Banks and Decker",Exact Match,100,100,100,100,1.0
8245,Teresa Carter,Teresa Carter,Ingram-Singh,Ingram-Singh,Exact Match,100,100,100,100,1.0
8246,Rose Levine,Rose Levine,"Fox, Wright and Jones","Fox, Wright and Jones",Exact Match,100,100,100,100,1.0
8247,Grant Chavez,Grant Chavez,Martin and Sons,Martin and Sons,Exact Match,100,100,100,100,1.0
8248,Heather Hansen,Heather Hansen,Gibson and Sons,Gibson and Sons,Exact Match,100,100,100,100,1.0
8249,Isaac Allen,Isaac Allen,Parks and Sons,Parks and Sons,Exact Match,100,100,100,100,1.0
8250,Emily Leon,Emily Leon,"Cox, Curtis and Rogers","Cox, Curtis and Rogers",Exact Match,100,100,100,100,1.0
8251,Deborah Gibson,Deborah Gibson,"Williams, Roth and Wagner","Williams, Roth and Wagner",Exact Match,100,100,100,100,1.0
8252,Megan Daniels,Megan Daniels,Reyes Group,Reyes Group,Exact Match,100,100,100,100,1.0
8253,Richard Perkins,Richard Perkins,"Goodwin, Wolfe and Williams","Goodwin, Wolfe and Williams",Exact Match,100,100,100,100,1.0
8254,Miranda Bass,Miranda Bass,Russell-Young,Russell-Young,Exact Match,100,100,100,100,1.0
8255,Sarah Santiago,Sarah Santiago,"Miller, Rollins and Hess","Miller, Rollins and Hess",Exact Match,100,100,100,100,1.0
8256,Paul Villanueva,Paul Villanueva,"White, Spencer and Hunt","White, Spencer and Hunt",Exact Match,100,100,100,100,1.0
8257,Ryan Reyes,Ryan Reyes,Faulkner-Singh,Faulkner-Singh,Exact Match,100,100,100,100,1.0
8258,Alyssa Simmons,Alyssa Simmons,Pratt LLC,Pratt LLC,Exact Match,100,100,100,100,1.0
8259,Kevin Rush,Kevin Rush,Hensley-Hernandez,Hensley-Hernandez,Exact Match,100,100,100,100,1.0
8260,Tamara Dorsey,Tamara Dorsey,Carr PLC,Carr PLC,Exact Match,100,100,100,100,1.0
8261,Joseph Page,Joseph Page,Murray-Mcdonald,Murray-Mcdonald,Exact Match,100,100,100,100,1.0
8262,Aaron Maldonado,Aaron Maldonado,Curry-Herrera,Curry-Herrera,Exact Match,100,100,100,100,1.0
8263,Shirley Johnson,Shirley Johnson,Craig Ltd,Craig Ltd,Exact Match,100,100,100,100,1.0
8264,Gary Gonzalez,Gary Gonzalez,"Ross, Bradford and Mejia","Ross, Bradford and Mejia",Exact Match,100,100,100,100,1.0
8265,Stanley Sawyer,Stanley Sawyer,"Martin, Lee and Bauer","Martin, Lee and Bauer",Exact Match,100,100,100,100,1.0
8266,Fred Rogers,Fred Rogers,"Vega, Nelson and Hernandez","Vega, Nelson and Hernandez",Exact Match,100,100,100,100,1.0
8267,Nicole Moore,Nicole Moore,Perez-Braun,Perez-Braun,Exact Match,100,100,100,100,1.0
8268,Cory Williams,Cory Williams,Gonzalez LLC,Gonzalez LLC,Exact Match,100,100,100,100,1.0
8269,Julian Gomez,Julian Gomez,"Davis, Reeves and Trevino","Davis, Reeves and Trevino",Exact Match,100,100,100,100,1.0
8270,Elizabeth Huffman,Elizabeth Huffman,"Davidson, Williams and Farrell","Davidson, Williams and Farrell",Exact Match,100,100,100,100,1.0
8271,Meredith Leblanc,Meredith Leblanc,Estes Inc,Estes Inc,Exact Match,100,100,100,100,1.0
8272,Emily Ponce,Emily Ponce,Doyle LLC,Doyle LLC,Exact Match,100,100,100,100,1.0
8273,Susan Williams,Susan Williams,Fox-Medina,Fox-Medina,Exact Match,100,100,100,100,1.0
8274,Laura Reese,Laura Reese,Melendez-Merritt,Melendez-Merritt,Exact Match,100,100,100,100,1.0
8275,Vincent Hawkins,Vincent Hawkins,"Torres, Lucas and Johnson","Torres, Lucas and Johnson",Exact Match,100,100,100,100,1.0
8276,James Patterson,James Patterson,Fitzgerald Group,Fitzgerald Group,Exact Match,100,100,100,100,1.0
8277,Catherine Franklin,Catherine Franklin,Juarez Inc,Juarez Inc,Exact Match,100,100,100,100,1.0
8278,Christine Townsend,Christine Townsend,Donaldson-Harris,Donaldson-Harris,Exact Match,100,100,100,100,1.0
8279,Paul Payne,Paul Payne,"Daniels, Gibbs and Harris","Daniels, Gibbs and Harris",Exact Match,100,100,100,100,1.0
8280,Robert Schmidt,Robert Schmidt,Horton and Sons,Horton and Sons,Exact Match,100,100,100,100,1.0
8281,Scott Rich,Scott Rich,"Anderson, Pierce and Walker","Anderson, Pierce and Walker",Exact Match,100,100,100,100,1.0
8282,Cassandra Miles,Cassandra Miles,"Allen, Jenkins and Montes","Allen, Jenkins and Montes",Exact Match,100,100,100,100,1.0
8283,Amy Vaughn,Amy Vaughn,"Nelson, Frank and Alexander","Nelson, Frank and Alexander",Exact Match,100,100,100,100,1.0
8284,Jeffrey Perez,Jeffrey Perez,"Guerrero, Soto and Reed","Guerrero, Soto and Reed",Exact Match,100,100,100,100,1.0
8285,Mary Cross,Mary Cross,Phillips Group,Phillips Group,Exact Match,100,100,100,100,1.0
8286,Sean Tran,Sean Tran,Smith-Erickson,Smith-Erickson,Exact Match,100,100,100,100,1.0
8287,Ashley Allen,Ashley Allen,"Jones, Morton and Perez","Jones, Morton and Perez",Exact Match,100,100,100,100,1.0
8288,Michael Eaton,Michael Eaton,Nash Group,Nash Group,Exact Match,100,100,100,100,1.0
8289,Timothy Riley,Timothy Riley,"Franco, Stevens and Lewis","Franco, Stevens and Lewis",Exact Match,100,100,100,100,1.0
8290,Elizabeth Ross,Elizabeth Ross,Mcbride Group,Mcbride Group,Exact Match,100,100,100,100,1.0
8291,Kirsten Weber,Kirsten Weber,Turner Inc,Turner Inc,Exact Match,100,100,100,100,1.0
8292,Anthony Orr,Anthony Orr,"Williams, Morales and Kim","Williams, Morales and Kim",Exact Match,100,100,100,100,1.0
8293,Jamie Walsh,Jamie Walsh,Oliver PLC,Oliver PLC,Exact Match,100,100,100,100,1.0
8294,Mark Wilson,Mark Wilson,"Allen, Houston and Vincent","Allen, Houston and Vincent",Exact Match,100,100,100,100,1.0
8295,Christine Woodard,Christine Woodard,"Hendricks, Gibson and Gonzales","Hendricks, Gibson and Gonzales",Exact Match,100,100,100,100,1.0
8296,Jessica Crawford,Jessica Crawford,Roth-Jefferson,Roth-Jefferson,Exact Match,100,100,100,100,1.0
8297,Breanna Rodriguez,Breanna Rodriguez,Vasquez-Meyers,Vasquez-Meyers,Exact Match,100,100,100,100,1.0
8298,Sarah Howard,Sarah Howard,Thomas PLC,Thomas PLC,Exact Match,100,100,100,100,1.0
8299,Jeanne Patel,Jeanne Patel,Bradley PLC,Bradley PLC,Exact Match,100,100,100,100,1.0
8300,Shawn Bell,Shawn Bell,Wright-Phillips,Wright-Phillips,Exact Match,100,100,100,100,1.0
8301,Michael Watson,Michael Watson,Mcclain PLC,Mcclain PLC,Exact Match,100,100,100,100,1.0
8302,Linda Adams,Linda Adams,Burns-Green,Burns-Green,Exact Match,100,100,100,100,1.0
8303,John King,John King,"Stout, Wilkerson and Miller","Stout, Wilkerson and Miller",Exact Match,100,100,100,100,1.0
8304,James Fisher,James Fisher,Elliott-Jackson,Elliott-Jackson,Exact Match,100,100,100,100,1.0
8305,Kirsten Reynolds,Kirsten Reynolds,"Estes, Bullock and Hodge","Estes, Bullock and Hodge",Exact Match,100,100,100,100,1.0
8306,Michael Sheppard,Michael Sheppard,"Burns, Tran and Stewart","Burns, Tran and Stewart",Exact Match,100,100,100,100,1.0
8307,Karen Duncan,Karen Duncan,Singleton Ltd,Singleton Ltd,Exact Match,100,100,100,100,1.0
8308,Hannah Morales,Hannah Morales,"Woods, Mendoza and Miller","Woods, Mendoza and Miller",Exact Match,100,100,100,100,1.0
8309,Jennifer Duke,Jennifer Duke,"Roth, Johnston and Chambers","Roth, Johnston and Chambers",Exact Match,100,100,100,100,1.0
8310,John Bell,John Bell,Brown-Torres,Brown-Torres,Exact Match,100,100,100,100,1.0
8311,Maria Franklin,Maria Franklin,Ford-Coleman,Ford-Coleman,Exact Match,100,100,100,100,1.0
8312,Tanya Lopez,Tanya Lopez,Gamble-Williams,Gamble-Williams,Exact Match,100,100,100,100,1.0
8313,Christopher Harrell,Christopher Harrell,Carroll Inc,Carroll Inc,Exact Match,100,100,100,100,1.0
8314,Diana Farley,Diana Farley,Le-King,Le-King,Exact Match,100,100,100,100,1.0
8315,Melissa Smith,Melissa Smith,Schneider PLC,Schneider PLC,Exact Match,100,100,100,100,1.0
8316,Amber Miranda,Amber Miranda,Clark-Dominguez,Clark-Dominguez,Exact Match,100,100,100,100,1.0
8317,Nicole Roy,Nicole Roy,"Richardson, Stewart and Mercer","Richardson, Stewart and Mercer",Exact Match,100,100,100,100,1.0
8318,Christopher Kline,Christopher Kline,Henry-Short,Henry-Short,Exact Match,100,100,100,100,1.0
8319,Erin Harvey,Erin Harvey,"Collins, Hatfield and Mcbride","Collins, Hatfield and Mcbride",Exact Match,100,100,100,100,1.0
8320,Kenneth Figueroa,Kenneth Figueroa,"Patel, Lane and Olsen","Patel, Lane and Olsen",Exact Match,100,100,100,100,1.0
8321,Patricia Baker,Patricia Baker,Wilson-Stewart,Wilson-Stewart,Exact Match,100,100,100,100,1.0
8322,Kristen Hubbard,Kristen Hubbard,Khan-Rodriguez,Khan-Rodriguez,Exact Match,100,100,100,100,1.0
8323,Cynthia Baker,Cynthia Baker,"Krause, Briggs and Hall","Krause, Briggs and Hall",Exact Match,100,100,100,100,1.0
8324,Elizabeth Scott,Elizabeth Scott,"Jones, Marshall and Bailey","Jones, Marshall and Bailey",Exact Match,100,100,100,100,1.0
8325,Andrea Moyer,Andrea Moyer,Jones Group,Jones Group,Exact Match,100,100,100,100,1.0
8326,Alexandra White,Alexandra White,Mayer Group,Mayer Group,Exact Match,100,100,100,100,1.0
8327,Alex James,Alex James,Foster-Fowler,Foster-Fowler,Exact Match,100,100,100,100,1.0
8328,Monique Myers,Monique Myers,"Moore, Robinson and Harris","Moore, Robinson and Harris",Exact Match,100,100,100,100,1.0
8329,Kevin Jones,Kevin Jones,Mathis-Smith,Mathis-Smith,Exact Match,100,100,100,100,1.0
8330,Troy Conner,Troy Conner,"Hudson, Moyer and Diaz","Hudson, Moyer and Diaz",Exact Match,100,100,100,100,1.0
8331,Traci Little,Traci Little,"King, Vega and Henderson","King, Vega and Henderson",Exact Match,100,100,100,100,1.0
8332,Amy Gonzalez,Amy Gonzalez,Maldonado LLC,Maldonado LLC,Exact Match,100,100,100,100,1.0
8333,David Harrington,David Harrington,"Chavez, Doyle and Wells","Chavez, Doyle and Wells",Exact Match,100,100,100,100,1.0
8334,Eric Lopez,Eric Lopez,Brown and Sons,Brown and Sons,Exact Match,100,100,100,100,1.0
8335,Samuel Simmons,Samuel Simmons,Contreras-Pruitt,Contreras-Pruitt,Exact Match,100,100,100,100,1.0
8336,Robert Brown,Robert Brown,"Lewis, Myers and Butler","Lewis, Myers and Butler",Exact Match,100,100,100,100,1.0
8337,Chad Ferguson,Chad Ferguson,"Simmons, Brown and Torres","Simmons, Brown and Torres",Exact Match,100,100,100,100,1.0
8338,Theresa James,Theresa James,Olsen Ltd,Olsen Ltd,Exact Match,100,100,100,100,1.0
8339,Jeanne Garcia,Jeanne Garcia,"Lopez, White and Brown","Lopez, White and Brown",Exact Match,100,100,100,100,1.0
8340,Brian Hayes,Brian Hayes,Scott Ltd,Scott Ltd,Exact Match,100,100,100,100,1.0
8341,Michael Humphrey,Michael Humphrey,Lee Group,Lee Group,Exact Match,100,100,100,100,1.0
8342,Matthew Moody,Matthew Moody,Blackburn-Payne,Blackburn-Payne,Exact Match,100,100,100,100,1.0
8343,Laurie Rice,Laurie Rice,Kelly-Oneal,Kelly-Oneal,Exact Match,100,100,100,100,1.0
8344,Kristen Oliver,Kristen Oliver,Cummings Ltd,Cummings Ltd,Exact Match,100,100,100,100,1.0
8345,James Sanders,James Sanders,"Robinson, Donaldson and Whitaker","Robinson, Donaldson and Whitaker",Exact Match,100,100,100,100,1.0
8346,Elizabeth Gordon,Elizabeth Gordon,Roberts-Velazquez,Roberts-Velazquez,Exact Match,100,100,100,100,1.0
8347,Lisa Maddox,Lisa Maddox,Taylor PLC,Taylor PLC,Exact Match,100,100,100,100,1.0
8348,Anne Clark,Anne Clark,Hammond PLC,Hammond PLC,Exact Match,100,100,100,100,1.0
8349,Jamie King,Jamie King,Allen LLC,Allen LLC,Exact Match,100,100,100,100,1.0
8350,James Holder,James Holder,Walker LLC,Walker LLC,Exact Match,100,100,100,100,1.0
8351,Jennifer Taylor,Jennifer Taylor,"Morrison, Benson and Small","Morrison, Benson and Small",Exact Match,100,100,100,100,1.0
8352,Luis Whitaker,Luis Whitaker,"Gonzalez, Hartman and Lewis","Gonzalez, Hartman and Lewis",Exact Match,100,100,100,100,1.0
8353,Charles Sanchez,Charles Sanchez,Melendez LLC,Melendez LLC,Exact Match,100,100,100,100,1.0
8354,Evan Martin,Evan Martin,"Ponce, West and Perry","Ponce, West and Perry",Exact Match,100,100,100,100,1.0
8355,James Gray,James Gray,"Scott, Ball and Cobb","Scott, Ball and Cobb",Exact Match,100,100,100,100,1.0
8356,Robert Murray,Robert Murray,Stevens Ltd,Stevens Ltd,Exact Match,100,100,100,100,1.0
8357,Benjamin Reid,Benjamin Reid,Perez-Nguyen,Perez-Nguyen,Exact Match,100,100,100,100,1.0
8358,Bethany Sampson,Bethany Sampson,"Wood, Doyle and Doyle","Wood, Doyle and Doyle",Exact Match,100,100,100,100,1.0
8359,Michael Vance,Michael Vance,Martin-Sosa,Martin-Sosa,Exact Match,100,100,100,100,1.0
8360,Lisa Wiley,Lisa Wiley,Andrews and Sons,Andrews and Sons,Exact Match,100,100,100,100,1.0
8361,Lisa Tran,Lisa Tran,Graves-Mitchell,Graves-Mitchell,Exact Match,100,100,100,100,1.0
8362,Scott Kim,Scott Kim,Dean Inc,Dean Inc,Exact Match,100,100,100,100,1.0
8363,Rachel Wallace,Rachel Wallace,"Vega, Wallace and Martin","Vega, Wallace and Martin",Exact Match,100,100,100,100,1.0
8364,David Jackson,David Jackson,Taylor Ltd,Taylor Ltd,Exact Match,100,100,100,100,1.0
8365,Melissa Ramos,Melissa Ramos,Kennedy and Sons,Kennedy and Sons,Exact Match,100,100,100,100,1.0
8366,Kathryn Flores,Kathryn Flores,"Curry, Maldonado and Allen","Curry, Maldonado and Allen",Exact Match,100,100,100,100,1.0
8367,Jason Mcclure,Jason Mcclure,Gonzales PLC,Gonzales PLC,Exact Match,100,100,100,100,1.0
8368,Douglas Hanson,Douglas Hanson,Abbott and Sons,Abbott and Sons,Exact Match,100,100,100,100,1.0
8369,Andrew Wu,Andrew Wu,Patterson-Nicholson,Patterson-Nicholson,Exact Match,100,100,100,100,1.0
8370,Robert Morse,Robert Morse,"Martinez, Peck and Obrien","Martinez, Peck and Obrien",Exact Match,100,100,100,100,1.0
8371,Laurie Erickson,Laurie Erickson,Garcia LLC,Garcia LLC,Exact Match,100,100,100,100,1.0
8372,Donna Johnston,Donna Johnston,Foster-Lutz,Foster-Lutz,Exact Match,100,100,100,100,1.0
8373,Amanda Hurley,Amanda Hurley,Walker Inc,Walker Inc,Exact Match,100,100,100,100,1.0
8374,Jessica Curry,Jessica Curry,Coleman Group,Coleman Group,Exact Match,100,100,100,100,1.0
8375,Sarah Houston,Sarah Houston,"White, Miller and Gardner","White, Miller and Gardner",Exact Match,100,100,100,100,1.0
8376,Michael Martinez,Michael Martinez,Wright-Bailey,Wright-Bailey,Exact Match,100,100,100,100,1.0
8377,Brett Warren,Brett Warren,"Benitez, Vargas and Coleman","Benitez, Vargas and Coleman",Exact Match,100,100,100,100,1.0
8378,Melissa Cox,Melissa Cox,"Jones, Tyler and Shea","Jones, Tyler and Shea",Exact Match,100,100,100,100,1.0
8379,Alicia Hutchinson,Alicia Hutchinson,Davis LLC,Davis LLC,Exact Match,100,100,100,100,1.0
8380,Melissa Hernandez,Melissa Hernandez,Goodwin PLC,Goodwin PLC,Exact Match,100,100,100,100,1.0
8381,Michael Gonzalez,Michael Gonzalez,Holmes-Lin,Holmes-Lin,Exact Match,100,100,100,100,1.0
8382,Tyler Rodriguez,Tyler Rodriguez,Stokes-Mitchell,Stokes-Mitchell,Exact Match,100,100,100,100,1.0
8383,John Mendez,John Mendez,Sanchez and Sons,Sanchez and Sons,Exact Match,100,100,100,100,1.0
8384,Elizabeth Singh,Elizabeth Singh,"Campbell, Pierce and Andrews","Campbell, Pierce and Andrews",Exact Match,100,100,100,100,1.0
8385,Emma Arias,Emma Arias,Williams PLC,Williams PLC,Exact Match,100,100,100,100,1.0
8386,Keith Nelson,Keith Nelson,Gardner PLC,Gardner PLC,Exact Match,100,100,100,100,1.0
8387,Diana Rose,Diana Rose,Montgomery Inc,Montgomery Inc,Exact Match,100,100,100,100,1.0
8388,Lisa Walton,Lisa Walton,"Mercer, Bell and Ross","Mercer, Bell and Ross",Exact Match,100,100,100,100,1.0
8389,Taylor Greene,Taylor Greene,Friedman-Weber,Friedman-Weber,Exact Match,100,100,100,100,1.0
8390,Chelsea Salazar,Chelsea Salazar,Soto and Sons,Soto and Sons,Exact Match,100,100,100,100,1.0
8391,Marcus Gomez,Marcus Gomez,Dixon and Sons,Dixon and Sons,Exact Match,100,100,100,100,1.0
8392,Christine Mccormick,Christine Mccormick,Perez-Coleman,Perez-Coleman,Exact Match,100,100,100,100,1.0
8393,Sharon Bell,Sharon Bell,Patterson PLC,Patterson PLC,Exact Match,100,100,100,100,1.0
8394,April Owens,April Owens,Nguyen Inc,Nguyen Inc,Exact Match,100,100,100,100,1.0
8395,Michael Wong,Michael Wong,Christian LLC,Christian LLC,Exact Match,100,100,100,100,1.0
8396,Kelly Williams,Kelly Williams,Powell-Allison,Powell-Allison,Exact Match,100,100,100,100,1.0
